character,degree_centrality,strength,eigenvector
GENERAL OBSIDIAN,0.0059015375058238855,110,0.000236380454583217
ADORA,0.009007609877310141,110,0.0017379239845184329
"MANH, COY LEONG XUI",0.009162913495884455,110,0.0010564271740491928
POLARIS DOPPELGANGER,0.015219754620282654,110,0.0012191206736035228
"MANH, COY NGA",0.009162913495884455,110,0.0010564271740491928
SCORCH II,0.003727286845783507,110,0.00012995777642961138
JACK FROST/,0.005746233887249573,109,0.0009949014728454204
CHEN,0.007920484547289951,109,0.00035540955610734566
"EDGERTON, GAYLE",0.010560646063053269,109,0.0005742525433787253
OMNIBUS/LT. DALLAS,0.006833359217269763,109,0.0008060469995913959
"JONES, NELL",0.007143966454418388,109,0.0004878781801589414
"MCCOY, EDNA ANDREWS",0.010560646063053269,109,0.0013181646972753882
DOMO,0.007765180928715639,109,0.0008105594645421504
VAMP,0.009628824351607392,109,0.0013854419876250111
DAKIMH THE ENCHANTER,0.013511414815965211,109,0.0012178765507047905
FALZON,0.005125019412952322,108,0.0008789162505145561
CYBER,0.007609877310141327,108,0.0008332385283229374
BLACKOUT II/,0.00838639540301289,108,0.0002493605916996996
ZIRA,0.0045038049386550705,108,0.0002316667063856645
SOPHIE,0.0072992700729927005,108,0.0006145271008841422
"SPAULDING, PETER",0.006367448361546824,108,0.0006470128646805056
HURRICANE III,0.005435626650100948,108,0.0007596683377505664
WOLVERINE | MUTANT X,0.01009473520733033,108,8.119303041776461e-05
GRONK,0.012113682248796397,108,0.0009538624211799718
GRIS-GRIS,0.00667805559869545,108,0.00025089405340954235
SLYDE,0.011647771393073459,108,0.0004181182324469101
"ADAMS, CINDY",0.007609877310141327,108,0.001307178621216267
"CAESAR, JONATHAN",0.007454573691567014,107,0.0008366148888957834
SKULLBUSTER,0.006833359217269763,107,0.000606490381644601
CAPTAIN ULTRA/GRIFFI,0.009162913495884455,107,0.0008251064405762914
HAWKSHAW,0.009318217114458767,107,0.001227346119556357
"JARZINHO, COL. EDSON",0.004659108557229384,107,0.0005174772221361505
"FERRARI, CONNIE",0.006522751980121137,107,0.0016403071076638706
CYBELE [ETERNAL],0.00667805559869545,107,0.0005864517214466609
TOPSPIN/DARREN MITCH,0.007143966454418388,107,0.0002707170099521831
"ARCHER, ULYSSES SAMS",0.0024848578971890046,107,0.00033174005749398827
GOLDFIRE/AMEIKO SABU,0.007143966454418388,107,0.0002707170099521831
SCORCHER/,0.011647771393073459,106,0.00039149324496404896
"ANDERSSEN, TANYA",0.009784127970181706,106,0.0010998132138661852
DEMONICUS/DR. DOUGLA,0.006056841124398199,106,0.0018870051014850944
"CHATTERTON, DAVE",0.0038825904643578196,106,0.00023872748038479137
MADCAP,0.013045503960242275,106,0.0008485183476460015
APE-X/XINA,0.003571983227209194,106,6.781125738554955e-05
TERRAXIA,0.007143966454418388,106,0.0012553713487611492
THERAK,0.010715949681627581,106,0.0012111365512439223
"SHORR, JACQUELINE",0.006988662835844075,106,0.0006514209744496427
"RAMBEAU, MARIA",0.008852306258735829,106,0.002102296705981147
OBLIVION,0.012424289485945022,106,0.0013157488413450794
"DILLON, BERNIE",0.004193197701506445,105,0.0002446154429912229
NUKE,0.004193197701506445,105,0.0007762063449814584
SMILING TIGER/,0.004037894082932133,105,0.0003695010073923329
ZON,0.006833359217269763,105,0.0005436703111350935
"CORRIGAN, ARCHIBALD",0.0038825904643578196,104,0.000807174713725305
BEEFER,0.007143966454418388,104,0.0013795739587007443
BUCKY II/FRED DAVIS,0.00667805559869545,104,0.0002688130765964575
KAMO THARNN,0.007454573691567014,104,0.0010220001751511155
MONTGOMERY,0.005746233887249573,104,0.0002861595314820919
REIGNFIRE/,0.007765180928715639,104,0.00023107950083801389
YETI,0.01009473520733033,104,0.001042073141546598
RAX,0.010250038825904645,104,0.0007344975409081184
LETHA,0.01289020034166796,104,0.00126187421890601
"RAMBEAU, FRANK",0.008075788165864265,104,0.0021221025693995334
ORIKAL,0.007143966454418388,104,0.0007394399409581348
LINK,0.003571983227209194,104,9.113622746967988e-05
"CHAMPION, IMUS",0.008697002640161516,104,0.0024857245526140807
GRIZZLY II/THEODORE,0.006522751980121137,104,0.00027849393949620473
HUNCH,0.006988662835844075,103,0.001371664847877102
MASTER PANDEMONIUM/M,0.006522751980121137,103,0.002374724761252474
TANTE MATTIE,0.007143966454418388,103,0.00019054626255653897
TONGAH,0.007143966454418388,103,0.0007697374024775908
"HITLER, ADOLF",0.0052803230315266346,103,0.0012319085756544292
MARX,0.006988662835844075,103,0.001371664847877102
"ISHIMA, DAVID",0.008231091784438578,102,0.0008701352106181378
MALICE III,0.012424289485945022,102,0.0019551528476488074
BLUE DIAMOND/PROFESS,0.005435626650100948,102,0.0009317130858819314
JADE DRAGON/DEI GUAN,0.007920484547289951,102,0.0006435235922515611
SHELLSHOCK/,0.013200807578816587,102,0.0016437810979289674
"TAKACHIHO, HIRO",0.01226898586737071,102,0.00029703781309856097
CHIMERA II,0.004193197701506445,102,0.0002011142929768957
BAYMAX,0.01226898586737071,102,0.00029703781309856097
AUGUST PERSONAGE IN,0.006522751980121137,102,0.001106305771105249
ROUGHHOUSE,0.006056841124398199,102,0.0007357024888929995
BI-BEAST II,0.010250038825904645,102,0.0006159122243477368
BUCKY VII/RIKKI BARN,0.00838639540301289,102,0.0028062117058592446
QUICKSILVER | MUTANT,0.00947352073303308,102,5.500650119540131e-05
"COCKRUM, DAVE",0.009318217114458767,102,0.0012207580884454543
DIONYSUS [GREEK GOD],0.004814412175803696,102,0.0013753900532309578
YMIR,0.007609877310141327,102,0.0007750151380914305
UROC,0.008852306258735829,101,0.00044261274502455653
DEATH-STALKER,0.006212144742972511,101,0.0009676459582629747
QUASIMODO,0.011337164155924834,101,0.002055736604477702
JINKU,0.008231091784438578,101,0.0027342967863135934
GENESIS/TYLER DAYSPR,0.007454573691567014,100,0.0005053171936507383
"O'HARA, ROBERT IRONG",0.005435626650100948,100,0.0008456506137394083
BENGAL/,0.0072992700729927005,100,0.00025314084073620765
ENRAKT,0.0052803230315266346,100,0.0007529277435800784
"WADE, AGENT JOE",0.004814412175803696,100,0.00010896134965900617
THIN MAN/BRUCE DICKS,0.005125019412952322,100,0.0008833163273696025
TURBO II (B)/MIKE JE,0.007454573691567014,100,0.00020836673725049145
DORMA II [ATLANTEAN],0.006833359217269763,100,0.0024432685139713435
"LEI KUNG, THE THUNDE",0.005746233887249573,100,0.00038062535127571077
"WETHERELL, MANOLI",0.01009473520733033,99,0.0017301625168663918
"BLAKE, DR. DONALD (C",0.006367448361546824,99,0.00047814352561015804
"RUNCITER, GAIL",0.006056841124398199,99,0.0009895035355965203
"RASPUTINA, ILLYANA I",0.00667805559869545,99,0.0007308787163809334
"HADDOCK, DR. MYRA",0.007143966454418388,99,0.00012455927715088677
NIGHTINGALE/,0.008852306258735829,99,0.00025608863679814955
BERNARD THE POET,0.010715949681627581,99,0.0016205256439062346
DR. DOOM | MUTANT X-,0.010405342444478957,99,4.143997309771157e-05
"WILKS, SHANTAL",0.006988662835844075,99,0.0004631739548070863
"FAIRMONT, AMANDA MAN",0.007609877310141327,99,0.0009480818411759233
GAROKK,0.008075788165864265,99,0.0009409923872636025
"KINGSLEY, DANIEL",0.007609877310141327,99,0.0006141714163466045
"BYRD, NATHANIEL ALEX",0.0034166796086348814,99,7.122760958357483e-05
LIFEFORCE,0.005125019412952322,99,0.0007134178787745512
"HARRIS, EDDIE",0.006833359217269763,99,0.0009562993893812866
SPYNE,0.005125019412952322,99,0.0007134178787745512
BILE/,0.00838639540301289,98,0.0009141372793667321
BLOODSCREAM,0.006522751980121137,98,0.0006727468674574855
SINEW/,0.00838639540301289,98,0.0009141372793667321
STRONGARM/,0.00838639540301289,98,0.0009141372793667321
"MASTERS, DR. AUGUST",0.005435626650100948,98,0.0010912879702456785
MISS MASS/,0.00838639540301289,98,0.0009141372793667321
"BADALAMENTE, JESUS",0.008541699021587202,98,0.0004713476319521429
CUTTHROAT/DANIEL LEI,0.006367448361546824,98,0.0005472774059112566
TECH-NOIR/,0.00838639540301289,98,0.0009141372793667322
PUPPY,0.00838639540301289,98,0.002075615653157003
DISCUS,0.008231091784438578,98,0.0005027564033571824
DR. SUN,0.004348501320080758,98,0.0006746395971051909
WILL O' THE WISP/JAC,0.007765180928715639,98,0.0005641179091389532
DECAY II/YOSHIRO HAC,0.0059015375058238855,98,0.0018480273867292562
EGO-PRIME,0.007765180928715639,97,0.00045727233886583047
ANNALEE,0.007454573691567014,97,0.000607913860257159
SISTER DEATH,0.004193197701506445,97,0.001252582841853184
IRIDIA [INHUMAN],0.006212144742972511,97,0.0007423774330432041
THUMBELLINA,0.010250038825904645,97,0.0006614029519894701
SISTER DREAM,0.004193197701506445,97,0.001252582841853184
SCARLET WITCH DOPPEL,0.011337164155924834,97,0.0015615453301497445
MANDRILL/HENSLEY FAR,0.008231091784438578,97,0.0009979232792614486
RED GUARDIAN II/ALEX,0.009628824351607392,97,0.0016874859394782741
STATIC,0.009318217114458767,97,0.0009108495741861582
JEMIAH,0.011337164155924834,97,0.00047632139623542043
CRIMSON DYNAMO III/A,0.007765180928715639,97,0.0016210694974833086
"MACINTOSH, ANN",0.01009473520733033,97,0.0010153624917060109
"LEBEAU, JEAN-LUC",0.008075788165864265,96,0.0002748989301948519
VAGABOND/PRISCILLA L,0.006522751980121137,96,0.0008324831944809299
POWELL,0.005746233887249573,96,0.0003228757567146391
AGAMOTTO,0.006212144742972511,96,0.0004246468791165697
TAIFU/TOSHIO SASAKI,0.004659108557229384,96,0.0020917012106785727
"DA COSTA, EMMANUEL",0.010715949681627581,96,0.0008441612253089868
"BERNSTEIN, DR. NOAH",0.0052803230315266346,96,0.0003276096676220848
TEN FOR,0.013666718434539525,96,0.0011539907861428974
VAKUME,0.006833359217269763,95,0.0015577494731881841
THORNN,0.006833359217269763,95,0.0015577494731881844
VERTIGO,0.006833359217269763,95,0.0015577494731881844
ICEMASTER/,0.009939431588756018,95,0.00032156847556202205
BLOOD WRAITH/SEAN DO,0.009162913495884455,95,0.0007062934864098396
"WILFORD, ELISABETH B",0.00947352073303308,95,0.0011530401185691176
SUNSTROKE/,0.009939431588756018,95,0.00032156847556202205
FANG II,0.008697002640161516,95,0.000775084646251209
MAJESTON ZELIA,0.0059015375058238855,95,0.0007964374754655436
MIRAGE,0.013822022053113838,95,0.0011784444689663762
SUPERCHARGER/,0.009939431588756018,95,0.00032156847556202205
REPTILLA,0.006833359217269763,95,0.0015577494731881844
CONQUEST/BRIDGET MAL,0.006056841124398199,95,0.0017713376570079303
SETH,0.006522751980121137,95,0.0005481021597312998
"BAZIN, ALLEGRA",0.0059015375058238855,95,0.00024190103696445045
ADVA,0.0059015375058238855,95,0.0007964374754655436
BLIZZARD/PROF. GREGO,0.00947352073303308,95,0.0008661263602772831
HYDRON,0.006833359217269763,95,0.0015577494731881844
NEIFI [INHUMAN],0.0038825904643578196,95,0.0003854913577513114
"COLON, CHERYL",0.00559093026867526,95,0.00019593315647588232
BRUTACUS,0.006833359217269763,95,0.0015577494731881844
MINDSINGER/GREGOR,0.0034166796086348814,95,5.770011263368902e-05
"CARPENTER, LARRY",0.007765180928715639,95,0.0011524169591166714
X-CUTIONER/CARL DENT,0.008075788165864265,94,0.00034473496996058865
"BURLEY, MIKE",0.004193197701506445,94,0.0002472718248862042
GARGOUILLE/,0.006212144742972511,94,0.00031828282221197166
SEMIJAN,0.0045038049386550705,94,0.00013879486319899682
LUNATIK/ARISEN TYRK,0.005746233887249573,94,0.0007377821893470695
"DRAGONBLOOD, ULYSSES",0.005746233887249573,94,0.0001947148564687857
"SHIRE, DR. RANDALL",0.0045038049386550705,94,0.00013879486319899682
DEADBOLT,0.004814412175803696,94,0.0005984917121015393
MARVEL BOY VI,0.009007609877310141,94,0.0007538305312992395
SHADOWCAT 2013,0.007143966454418388,94,0.001067608692893234
TERRAFORMER/SAM,0.005746233887249573,94,0.0002452817114289517
MAGNIR,0.0045038049386550705,94,0.0007321183791516587
DECAY/,0.006522751980121137,94,0.0003102539135739024
WRONG,0.004969715794378009,94,0.00018918979134309788
BRONA,0.0045038049386550705,94,0.0007321183791516587
ARMADILLO/ANTONIO RO,0.011958378630222085,94,0.0010755625763647636
"BROWN, MINDY MCPHERS",0.009007609877310141,94,0.0008001031152810235
RIGHT,0.004969715794378009,94,0.00018918979134309788
"TALBOT, MAJ. MATT",0.006988662835844075,94,0.000721967101768947
AENTAROS,0.0045038049386550705,94,0.00013879486319899682
REPTYL,0.00947352073303308,93,0.0009621536702881997
HORUS [EGYPTIAN GOD],0.00559093026867526,93,0.0007005456230570398
"MCCOY, NORTON",0.009162913495884455,93,0.0011093856390975811
HARGEN,0.009939431588756018,93,0.00038675976561553384
NIELS,0.007143966454418388,93,0.00020429483775811412
"HORTON, PROFESSOR PH",0.008541699021587202,93,0.0021784371794138623
"DREYFUSS, RACHEL",0.0038825904643578196,93,0.0003256372521968212
"HIBBERT, HOPE",0.007143966454418388,93,0.0009516951167746216
KAMAL,0.005435626650100948,93,0.0008951102492079218
BLUE SHIELD/JOSEPH J,0.01226898586737071,93,0.0014619857022059998
"YASHIDA, MARIKO | MU",0.008697002640161516,93,6.772542371298548e-05
IRON FIST H'YLTHRI I,0.010405342444478957,92,0.0016314227038167087
PRODIGAL/,0.008541699021587202,92,0.000900682871627576
VOLLA,0.006833359217269763,92,0.0009779480895725822
"SU, DR. KO BIN",0.0052803230315266346,92,0.00013382547018873757
"MULDOON, SGT. BRIAN",0.004659108557229384,92,0.001256239635887079
HAMES,0.0052803230315266346,92,0.00016864811951373572
"JONES, BART",0.009007609877310141,92,0.00036940152571919463
"MANOLIS, LT. NICK",0.007143966454418388,92,0.0005418969532221897
BEAUTIFUL DREAMER,0.007765180928715639,91,0.0005252411195921878
"URICH, DORIS",0.007920484547289951,91,0.0005288435108809444
MAN-MOUNTAIN MARKO,0.00667805559869545,91,0.0005143374513329476
MAGUIRE,0.0052803230315266346,91,0.0005609731728038459
DEATHLOK/COLONEL LUT,0.0072992700729927005,91,0.0010990550064344574
"MARTINEZ, ISADORA",0.006212144742972511,91,0.00025807777080669083
TAGAK,0.00667805559869545,91,0.0005268106397949339
"O'CONNELL, TARYN",0.00279546513433763,91,0.0004600585070153067
AVIOS,0.01226898586737071,91,0.0011580557176065153
"BAXTER, NOAH",0.006056841124398199,91,0.002218890192999641
ULTIMO,0.0072992700729927005,91,0.0016112824755059626
"MANELLI, DINO",0.006056841124398199,91,0.0010344703377183483
"DUNHAM, LAURA",0.006833359217269763,91,0.0002384606811415039
PROMETHEUS II,0.00667805559869545,91,0.0004949585182116987
KALA,0.008541699021587202,90,0.0015270868658851804
FATH,0.009318217114458767,90,0.0012590716596032484
THAKOS,0.007765180928715639,90,0.0009498301679394148
ROGUE DOPPELGANGER,0.009784127970181706,90,0.0013837610076168079
DR. DECIBEL/ANTON DE,0.003571983227209194,90,5.8507626820745917e-05
BUCKY VI/,0.0059015375058238855,90,0.00025317772276799025
NORTHSTAR DOPPELGANG,0.01397732567168815,90,0.0013533007658663404
PRINCESS SANDELLA,0.004814412175803696,90,0.0001409119859812985
NEBULO,0.006988662835844075,90,0.0007677255391470785
"SMYTHE, SPENCER",0.005746233887249573,90,0.000759600767012848
IRON,0.009939431588756018,90,0.0005324732534847383
HAFNIUM,0.009939431588756018,90,0.0005324732534847383
PROFESSOR X DOPPELGA,0.013822022053113838,89,0.0010660666329492877
DRUID/DREDMUND CROMW,0.0059015375058238855,89,0.0013149845611988475
ASTRA II,0.0052803230315266346,89,0.0009409661882707541
PORCAL,0.00559093026867526,89,0.0006865317305370587
"RANN, COMMANDER ARCT",0.00559093026867526,89,0.00018074864182497687
PATRIOT/JEFF MACE,0.003727286845783507,89,0.0006545880501245757
"KANNOR, ORLANDO",0.0032613759900605686,89,6.509969574039017e-05
HULK DOPPELGANGER,0.013822022053113838,89,0.0010660666329492877
"TSO, JASON",0.0032613759900605686,89,6.509969574039017e-05
PUCK DOPPELGANGER,0.013822022053113838,89,0.0010660666329492877
MARIONETTE/MARI,0.00559093026867526,89,0.00018074864182497687
BLACK WIDOW DOPPELGA,0.013822022053113838,89,0.0010660666329492877
SENTRY 459,0.0072992700729927005,89,0.0014327079822964639
YELLOWJACKET II | MU,0.01009473520733033,89,4.119044865126056e-05
"JANES, FATHER MICHAE",0.0059015375058238855,89,0.00023507426489253281
"DRAKE, CARLTON",0.006522751980121137,89,0.0005133872977599917
THING DOPPELGANGER,0.013822022053113838,89,0.0010660666329492879
BLACK KNIGHT IV DOPP,0.013822022053113838,89,0.0010660666329492877
MEDEA,0.004814412175803696,89,0.0003941094944889509
DR. STRANGE | MUTANT,0.01009473520733033,89,4.119044865126056e-05
NOVA DOPPELGANGER,0.013822022053113838,89,0.0010660666329492877
BEAST DOPPELGANGER,0.013822022053113838,89,0.0010660666329492877
STINGRAY | MUTANT X-,0.01009473520733033,89,4.119044865126056e-05
BOONE,0.004814412175803696,89,0.0003941094944889509
KARNAK DOPPELGANGER,0.013822022053113838,89,0.0010660666329492877
DEMOGOBLIN,0.004969715794378009,89,0.0005605030785254558
MASTER PROGRAMMER,0.0032613759900605686,89,6.509969574039017e-05
BUG,0.00559093026867526,89,0.00018074864182497687
WOODGOD,0.01009473520733033,89,0.0008684665072172396
STONECUTTER/UTAMA TO,0.005435626650100948,88,0.0017117383471395992
"TRASK, LAWRENCE LARR",0.0052803230315266346,88,0.001625819936043247
ARIEL II,0.00559093026867526,88,0.0005072961472063853
INFERNO III/SAMANTHA,0.00559093026867526,88,0.0014395576593247551
LORD TEMPLAR/,0.006522751980121137,88,0.0019538526576768534
DWELLER IN DARKNESS,0.005125019412952322,88,0.0006128576564613749
CHIEF EXAMINER,0.010715949681627581,88,0.0012094319054618313
FIREBRAND/GARY GILBE,0.009628824351607392,88,0.0010772430017351958
HEMINGWAY,0.007454573691567014,88,0.000553815910324578
THORNN II/LUCIA CALL,0.0052803230315266346,88,0.00031467437741195605
CHAKRA,0.004659108557229384,88,0.0003838743443347492
"EVANS, DORIS",0.0059015375058238855,87,0.0026540192300134454
MECHAMAGE/,0.012734896723093648,87,0.0013804117214948216
SILVER SURFER IMPOST,0.01009473520733033,87,0.0017704512863406835
BOUNTY II,0.007609877310141327,87,0.001996190944351412
FIRESTAR DOPPELGANGE,0.012579593104519336,87,0.0013202207979239352
"MUTO, JUNZO",0.007609877310141327,87,0.0012041838981529116
COMET/HARRIS MOORE,0.004969715794378009,87,0.0007006272967024897
NOM,0.0038825904643578196,87,0.00010857699610603781
"JOHNSON, ANNA",0.0059015375058238855,87,0.0003043391828644879
"QUINN, PAMELA",0.00667805559869545,87,0.00094612697745148
"ANDERSON, CHIEF MAGI",0.007143966454418388,87,0.0014213819342861946
"PARKER, BEN",0.00667805559869545,87,0.0009070701025681192
TARAKIS,0.004659108557229384,87,0.0005604331467025314
SLEDGE,0.007143966454418388,87,0.00017727322107484778
FROG MAN/FROG LE BLA,0.006212144742972511,87,0.001189615581024091
PRISM,0.008075788165864265,87,0.000570647922749869
OX,0.007454573691567014,86,0.0006877501046335556
"ROMMEL, EDWIN ROMULU",0.006522751980121137,86,0.00045271001652535974
"VON STRUCKER, WERNER",0.00559093026867526,86,0.00012350763950364274
KRUEGER,0.004814412175803696,86,0.001249218373095518
DEVIL DINOSAUR,0.004659108557229384,86,0.0003728059821356859
LUMP,0.0032613759900605686,86,0.0003322579514824879
VESSEL,0.0072992700729927005,86,0.0007989588852185077
ION/,0.007920484547289951,86,0.0004521677093695596
MIDAS,0.006833359217269763,86,0.0011286010720725555
IRON MAN III/EDDIE M,0.0045038049386550705,86,0.0011028098374382155
SET,0.008541699021587202,86,0.0015704445275688912
MOONBOY,0.004659108557229384,86,0.0003728059821356859
PHANTAZIA/,0.005435626650100948,86,0.0003641512094342655
